term,Category,Freq,Term,Total,loglift,logprob
1385,Topic2,8.796054257670987,공감,4751,0.6598624054076031,0.0029947978414204173
1985,Topic2,19.366495600129728,기자,27189,0.4271042761790085,0.0029079152459843514
408,Topic2,8.51872614871467,2월,502,0.947520057066762,0.0029063688670670444
4174,Topic3,680.8134788036422,분양,937,0.9939837681456418,0.015974576482231415
2516,Topic3,667.1853233222557,단지,977,0.9925861998032423,0.015095766800598582
5553,Topic3,556.7754596141226,아파트,1265,0.9799501100334844,0.013369860862284883
6167,Topic3,278.50438569480735,오피스텔,420,0.9918942453796529,0.007482119281617779
724,Topic3,247.39254475490517,84,522,0.9824588831781729,0.006886639408798163
8276,Topic3,256.18618004749936,청약,360,0.9935241757389709,0.006659044813563975
7366,Topic3,181.50646585388938,전용면적,202,0.9981871833150676,0.005333885137502352
252,Topic3,192.69557631493365,1순위,242,0.9959012863626812,0.005203852560708561
7365,Topic3,196.39462576800508,전용,543,0.97239637211356,0.005000809911752264
1226,Topic3,168.34025723487076,경쟁률,260,0.9913179801912462,0.004962916922291255
1401,Topic3,234.2166967067653,공급,1145,0.9411338357650868,0.0048386171459026146
6995,Topic3,174.4993060894686,입주,385,0.9809659630652783,0.004707173394409655
9000,Topic3,247.01356384351215,평균,1195,0.9418587657004065,0.004546409961465004
1189,Topic3,205.1069685250798,경기,2899,0.8255866465669222,0.004361443455892153
6117,Topic3,301.6672955809625,예정,5612,0.7793344577739532,0.0043550028322339295
7946,Topic3,156.49317178343506,지상,312,0.9842679771810802,0.004191907877524925
8372,Topic3,244.82078423493567,최고,1993,0.8969765905900782,0.004159977847873208
1767,Topic3,223.99666094116282,규모,2399,0.8649145085200644,0.003956496487180945
6436,Topic3,198.97070081573509,위치,1138,0.9294445388261953,0.003946153382132827
1021,Topic3,149.266416729411,개통,328,0.9811037284028187,0.0038468129975497774
4627,Topic3,247.48154630425807,서울,17110,0.4771071614168145,0.0037915541002300664
7958,Topic3,225.19148099022956,지역,3828,0.7953301723520962,0.0037457749674826278
7995,Topic3,126.5402367903031,지하,353,0.9720195592346852,0.0037119303829130728
7188,Topic3,153.45273783401572,재건축,333,0.9815275799907905,0.003667397934907365
607,Topic3,151.0387965555548,59,403,0.9738686009216073,0.003634387448364462
4987,Topic3,163.7016966502501,수도권,559,0.962611341302705,0.003629060990643061
1938,Topic3,233.08185844467766,기록,3199,0.830098420233809,0.0036261224445493195
4076,Topic3,186.92687371116202,부동산,1093,0.9276725190045306,0.003612610028786301
4488,Topic3,141.71895365148924,상가,273,0.9853185852262589,0.0036120453767730476
7647,Topic3,161.2131514208642,조성,1617,0.8731722238387877,0.0035265842305653586
6808,Topic3,167.53349182735056,인근,1607,0.8785779980956543,0.003351936397292939
1151,Topic3,86.9238717793673,견본주택,99,0.9977703515685526,0.003265567622805626
1615,Topic3,156.10410289802257,구성,1781,0.8565837968384314,0.0031819852089938145
1357,Topic3,132.18524123847837,고점,184,0.9937344672073158,0.003087786348740241
785,Topic3,109.01512072433545,가구,388,0.9604640498237539,0.0030751625389847993
1121,Topic3,277.3296371527761,것으로,10447,0.628997598220819,0.0029461680492011227
3349,Topic3,93.81518902188263,모델하우스,100,0.9989407215623304,0.002893138904375477
4719,Topic3,125.46169740430872,설계,528,0.9509250912925389,0.0028178655526363526
7098,Topic3,83.43163310084418,자치구,139,0.9894004812469817,0.0027936430211982968
5034,Topic3,99.30207558141858,수요자들,117,0.997141501664664,0.0027748761227504326
5541,Topic3,78.51647735221125,아이파크,87,0.9982650840509328,0.002757537155944787
4001,Topic3,72.41611892561791,보증금,94,0.9952287262110939,0.0026952945925610454
7914,Topic3,254.41987780473286,지난,12552,0.5625961970274046,0.0026732858730176027
3372,Topic3,102.31895144009417,모집,558,0.9331540107823528,0.0026209743784023696
6738,Topic3,159.97281438507085,이용,2617,0.8018939075973255,0.0026064550522444095
792,Topic3,153.1471994014576,가능,2621,0.794157903546303,0.002572910490788733
7846,Topic3,96.70588764566217,중소형,146,0.9918677068190178,0.00257197333106123
1076,Topic3,120.84872264810662,건설,732,0.9247753707957513,0.002539441990717476
8277,Topic3,79.5246264740149,청약경쟁률,90,0.9978857038349601,0.0025377605837238484
1268,Topic3,114.88367430565911,계약,1127,0.8758819782182347,0.0025180385611352483
1597,Topic4,196.8257783963843,구글,327,0.9956150893437941,0.013285189541295312
8671,Topic4,222.9499883861113,콘텐츠,1399,0.9660647661294272,0.011624474392701527
3346,Topic4,172.32476434716173,모델,1259,0.9596992169844839,0.010511336149011792
6410,Topic4,137.73244955343128,웹툰,536,0.9811078378775495,0.009583031667034454
3786,Topic4,183.64705114957073,방송,5246,0.8449035480685403,0.006802287799689147
8604,Topic4,134.72034175780124,캐릭터,1181,0.9508253125890378,0.006762428578408995
9568,Topic4,68.25809043677019,홈쇼핑,105,0.996428259547744,0.006190393718691409
9382,Topic4,136.9669248665314,해외,1612,0.9330835556740834,0.006014084031102774
4620,Topic4,137.2443314757536,서비스,2828,0.8845183543475534,0.005661702543533874
5399,Topic4,152.5497032913963,실제,1794,0.9331366856519614,0.005558083576147449
9562,Topic4,77.73943709519094,혼자,357,0.976637049957822,0.005444896150544482
7967,Topic4,120.84967131111642,지원,3123,0.8580526846425769,0.005230045443901964
9109,Topic4,108.2616605382643,프로그램,2648,0.8648862491863942,0.005033040399300281
