term,Category,Freq,Term,Total,loglift,logprob
3512,Topic3,11.24220841142893,물리,89,0.9917802267866459,0.004592401406935776
2364,Topic3,11.703526654731876,노화,75,0.9935611328717121,0.0045060571152642235
8835,Topic3,11.789419248050184,투약,63,0.9948219676421977,0.004318988809153535
9507,Topic3,15.479539006043609,혐의,2337,0.8476676308024379,0.004307865528005939
90,Topic3,17.90553415599602,11월,2582,0.8535389369613151,0.004243688532900282
730,Topic3,7.492260150414277,88,235,0.9648913722760792,0.00424298911740476
6050,Topic3,14.133050275006196,영국,897,0.9303594439378238,0.004238769966582807
6417,Topic3,15.546671516628093,위반,825,0.9412750007970774,0.004156930167373605
3050,Topic4,52.26205964286071,론칭,410,0.99622524593183,0.0625505305944987
4654,Topic4,40.7357193909783,서인영,140,0.9986529465315386,0.0605178492232325
4943,Topic4,26.3239892927389,손예진,162,0.9971551019129684,0.04547484780581221
5939,Topic4,26.58040787776585,역삼동,238,0.995616426622633,0.04356667013692744
2092,Topic4,21.301431784418952,김진솔,75,0.9986065193418738,0.03800078692259896
3564,Topic4,31.971511395278284,미스코리아,123,0.9984264415614252,0.03647463380716772
945,Topic4,21.484064731128345,강소영,61,0.9989828933306154,0.03575053660721756
929,Topic4,34.325723892683,강남구,883,0.9864988563690718,0.03451919862685701
5740,Topic4,19.118823885259577,양윤영,42,0.999337963102823,0.03399902448700266
9456,Topic4,32.46147924751483,헤럴드,856,0.9861512121616247,0.032927201921833585
8161,Topic4,52.8824445371924,참석,5629,0.9448511534466122,0.03235568529939954
3690,Topic4,19.920449652125644,박희,67,0.9986934741144118,0.03036911923885124
4236,Topic4,49.5920364303104,브랜드,2642,0.9718773965061438,0.030285811591087473
817,Topic4,29.021693886483682,가수,1253,0.9771870574262932,0.027004221733927112
2999,Topic4,14.636692470210125,라움,233,0.9918093652743876,0.024956432048324585
9605,Topic4,31.72934682027203,화장품,536,0.9912793021721401,0.02412388442016646
3829,Topic4,39.36482310133235,배우,3842,0.94924184034084,0.023570895404991164
4627,Topic4,52.56047606006087,서울,17110,0.8477150214350235,0.023028092851342268
6766,Topic4,18.26223784900929,이지,219,0.9939522581372525,0.019182531986917953
5346,Topic4,19.818103158629388,신제품,401,0.9894652708260706,0.018203224099461825
5125,Topic4,20.18627629882055,스타,1372,0.9642558036730924,0.017801591108981076
1921,Topic4,16.593603756862144,기념,813,0.9741202989619471,0.015612725076698626
9034,Topic4,12.358245365557629,포즈,1161,0.9510681043943505,0.012862503882643539
9416,Topic4,18.534243493264626,행사,3017,0.9178081463902512,0.012558740429134362
8537,Topic4,11.760453837176073,취하고,1087,0.951828255117768,0.012523469257567355
6658,Topic4,34.17211345021204,이날,6340,0.9073205092680076,0.012399096730328416
337,Topic4,36.67624147258128,20일,20858,0.7608898792056186,0.011226824522410375
1985,Topic4,42.24358700880089,기자,27189,0.7376147630760728,0.011038401995182476
1890,Topic4,39.40526683722035,금지,19890,0.7819520490595143,0.01100750713102214
7204,Topic4,39.510647454384056,재배포,20443,0.7776938006472863,0.010685623266289235
3424,Topic4,39.62463790603651,무단,21575,0.7687323307366847,0.010331868274686802
304,Topic4,9.003404512101193,2016,11149,0.5935049406774681,0.010131369335905593
6170,Topic4,17.780693283292067,오후,7695,0.8070989196603483,0.009068494031650227
3346,Topic4,9.752065951777244,모델,1259,0.9337856893969504,0.00706835938866889
1179,Topic4,7.15926387107376,결혼,671,0.9511785990657088,0.0045816833855354825
811,Topic4,5.608163247503567,가상,167,0.9843198647440453,0.004411789796776706
8625,Topic4,8.406650736044131,커플,428,0.9731142557128207,0.0039731433933921385
6837,Topic4,3.134484969531984,인스타그램,640,0.8989011709662308,0.003049480902980069
6283,Topic4,7.549418397694434,우리,5234,0.7229517994343778,0.0030085595487252394
9325,Topic4,7.846049332431996,함께,7946,0.6410081062486017,0.0029606249291728743
4351,Topic4,4.4992249339454835,사랑,4248,0.6569945686914578,0.0025866443295305456
6297,Topic4,3.663814011498508,우아,125,0.9819980242700367,0.0024489162141184844
263,Topic4,2.484064687915744,1일,427,0.9135770812448117,0.002065101678414399
4418,Topic4,4.912103890177965,사진,12875,0.4081084198789646,0.001978084689187175
4092,Topic4,2.446072335766594,부부,633,0.875124958159282,0.0018557271706777772
2984,Topic4,2.7713597529847456,뜨거운,348,0.9354929656808945,0.0018512530900788673
8372,Topic4,3.745024381678331,최고,1993,0.7727809059210113,0.0018356976212577242
5780,Topic4,1.7633638970845786,어마어마,46,0.9863036941104676,0.0016075789693861693
8459,Topic4,1.5940123091119045,축하,189,0.9388970201629819,0.0015672847480623687
2100,Topic4,1.1140365651107131,김하,73,0.9655130001331139,0.0015329502769426773
386,Topic5,150.51557670460653,29,461,0.9989655798267543,0.13751093884163468
304,Topic5,45.62638917883652,2016,11149,0.8911389841184982,0.056613454284144465
205,Topic5,39.171569001456646,194,79,0.9994898607836888,0.048636334016134854
208,Topic5,30.223832957662076,196,74,0.9992734581559456,0.043266679856400155
200,Topic5,9.807332133935347,19,2284,0.8957338268267271,0.029913608423233564
9471,Topic5,27.209151211461883,현대건설,69,0.9992295941483156,0.027650827693097412
1390,Topic5,26.006396066661036,공격성,76,0.9990359413123974,0.018687873255321164
5182,Topic5,26.377084256005606,승리,328,0.9942925799992343,0.017738434107874936
4101,Topic5,14.001725671569057,부산일보,130,0.9958585188046549,0.01703935399533733
526,Topic5,14.534002857135079,43,386,0.9873326603571163,0.016840819762984467
3013,Topic5,13.133696402440751,러브,68,0.99790734788409,0.014705960437325761
130,Topic5,10.722730849581374,140,92,0.9962094481493527,0.012758075474908466
22,Topic5,4.936055993188532,0으로,37,0.9967497923750287,0.011275957972915971
530,Topic5,14.477964782437976,45,545,0.9819379090375808,0.011236151733675087
3061,Topic5,7.097870068972975,리그,96,0.9937518684283885,0.010851927120794795
3688,Topic5,8.711928034008743,박홍,68,0.9965954475107736,0.009470723666293982
4678,Topic5,9.951150098095956,선두,81,0.9964287675453003,0.009105257724227721
989,Topic5,8.181434020870865,개막,232,0.9864533682975802,0.009095713818264939
513,Topic5,9.487162005794364,406,105,0.9949716646649766,0.00876696849543765
6656,Topic5,9.028386691992658,이끄는,117,0.9940325589774888,0.008631634897405576
2398,Topic5,5.831734453118436,농협,164,0.9865681208107299,0.008608464210803309
129,Topic5,9.525299271577662,14,764,0.9617597488210938,0.008536947790929466
374,Topic5,9.201408927548973,26,565,0.9705708025367674,0.008207185350505986
378,Topic5,10.065109049800876,27,672,0.9680420367626638,0.007920565774052441
6854,Topic5,9.937810154559914,인천,850,0.9592938085701564,0.007819581574447617
1389,Topic5,14.914935905185985,공격,641,0.9793631318234225,0.007748221907789643
8798,Topic5,7.97327007382127,톡톡히,58,0.9968603008995316,0.007682360362991344
2499,Topic5,9.586622912410986,단독,296,0.9852242064648926,0.007667053811491808
2280,Topic5,7.474852612676253,내달,287,0.9815740700533828,0.007655912385798026
536,Topic5,9.411714455400555,49,333,0.9830339534615499,0.007578045021558776
245,Topic5,6.763876578255649,1등,121,0.9915932250675933,0.00711592037282544
5916,Topic5,10.169207694017912,여자,724,0.9659625862874619,0.006715640342747175
1938,Topic5,13.383164883011156,기록,3199,0.893265821135641,0.006590023772557883
529,Topic5,7.85009484612067,44,821,0.9505724567244638,0.006465292918438981
757,Topic5,7.081596041213131,94,119,0.9921290597389604,0.006413080115028869
1955,Topic5,8.42326872517999,기사,2715,0.861105750820236,0.00635220668302173
276,Topic5,5.565658448304526,200,481,0.9588824295579365,0.005913238419731484
306,Topic5,5.4285746055814394,2017,2576,0.8079492405253367,0.005731643211223954
891,Topic5,9.32694044261863,감독,2073,0.9000347501180813,0.005677085692045535
6561,Topic5,9.882063159298957,으로,1616,0.9245678186291669,0.0051646689154947936
461,Topic5,5.782305665834939,37,350,0.9709843396986055,0.004980898104111917
6658,Topic5,12.206740302098073,이날,6340,0.7935122472843992,0.00488382487534581
7249,Topic5,9.993802350204815,저작권자,7556,0.7251469717480921,0.004683595664003059
5947,Topic5,9.214262171921561,역할,1499,0.9249309937214427,0.004657073984039776
4418,Topic5,10.187066144002683,사진,12875,0.6120207039693922,0.0045234379040982615
726,Topic5,3.69124331641279,850,38,0.9953559295281372,0.004192080905330546
7307,Topic5,4.5078023018161915,전남,769,0.9215462978586894,0.004096265092060373
6,Topic5,4.624262665245771,01,499,0.949066960322801,0.00404039710709272
7563,Topic5,7.281706958035312,제공,5715,0.7176302557767197,0.003892284855578362
1890,Topic5,10.828715120257824,금지,19890,0.5204186498921118,0.003335445126571872
4639,Topic6,577.3388902784243,서울시,1104,0.9937023036572185,0.03356317226659105
2740,Topic6,91.81628716332034,도시계획위원회,101,0.9993055805697746,0.00992722144471865
5212,Topic6,156.13271239220313,시민,1198,0.9556940197869287,0.008295527848795118
2075,Topic6,112.91781621286464,김장,202,0.9945489579271893,0.007958967712740758
5913,Topic6,79.11726186523606,여의도,1283,0.9043919202792758,0.006689044561898425
6951,Topic6,66.93579124375287,임대주택,105,0.9960647623530016,0.006060912196186619
2939,Topic6,87.41063570947266,등재,176,0.9930081020427665,0.005820263702195925
4632,Topic6,74.69191886762391,서울광장,89,0.9986709076483504,0.005731398651161319
2503,Topic6,86.74634781645264,단속,355,0.9789676515337229,0.005706170654395766
7995,Topic6,79.68902482314171,지하,353,0.9767267714726696,0.004931881924062249
5942,Topic6,58.170235849678946,역세권,98,0.995265535565369,0.0049176302070621306
4627,Topic6,137.2419786851472,서울,17110,0.5378679446319315,0.004821473407236245
1426,Topic6,79.2958976213351,공사,666,0.9511095611382173,0.0047070710383272495
6883,Topic6,76.97746877209617,일대,661,0.9499294555808305,0.004677984810213946
7980,Topic6,88.77630847935261,지정,1157,0.9228524110712772,0.004217395870873059
5428,Topic6,57.8681033411237,심의,268,0.9753930729324194,0.003984835697427619
3484,Topic6,36.97616005436254,문화시설,49,0.9977459355542677,0.003904269271831477
3840,Topic6,41.82661161971181,배출가스,244,0.9675098523313089,0.0038687152240756174
1173,Topic6,105.24211377844975,결정,2287,0.8741057354824368,0.0037955153806176786
1412,Topic6,56.00126611411508,공동체,130,0.9909033243165244,0.003776325148550521
7914,Topic6,151.86421118116735,지난,12552,0.6380488741041757,0.003672696885549459
9416,Topic6,67.47299337344477,행사,3017,0.7670465678602036,0.00366602414362112
1411,Topic6,43.27719122990576,공동주택,87,0.9930299432518311,0.003626966492401712
3558,Topic6,43.22138336550654,미세먼지,323,0.9569635694803031,0.003506011312669159
993,Topic6,80.55214186497949,개발,2324,0.8378771539115432,0.003464768409168711
7544,Topic6,46.38695135962432,제1,493,0.9373038381063474,0.00345504425234886
6270,Topic6,36.53002305318451,용산구,136,0.9814335885292295,0.0034500509523903715
6117,Topic6,104.00014069043365,예정,5612,0.7310226049913823,0.003382668153816688
998,Topic6,49.978365747653434,개방,282,0.9687546625669191,0.0033799770374940336
6484,Topic6,45.80520694293008,유산,98,0.9921456052157558,0.0033423467499589885
6701,Topic6,112.5147120106314,이번,7434,0.6886675034633153,0.0033203482991423575
1278,Topic6,92.39097948808529,계획,3647,0.7890836316124349,0.0033136663540526733
4371,Topic6,76.40876894076001,사업,3348,0.7707316890855487,0.0032401470448980177
1073,Topic6,48.15236288681937,건립,312,0.9633279856388217,0.00322347315691616
5553,Topic6,63.90637155963766,아파트,1265,0.8845062243247901,0.003191211586869291
8998,Topic6,85.85690893982841,평가,2556,0.8334158741125666,0.003137012751195362
2096,Topic6,41.31323908005907,김치,181,0.977048704899544,0.0031283694451134797
285,Topic6,54.0020094907136,2005년,264,0.97369412508609,0.0030625018842924344
1979,Topic6,30.145390077908612,기업형,50,0.9954450592785412,0.003049911737050848
5215,Topic6,53.87918366218578,시민들,785,0.9138476869398429,0.0030249373530351754
3067,Topic6,37.08101444038501,리모델링,101,0.988165957134793,0.0029356060345531454
9187,Topic6,44.692234192207955,하반기,466,0.9385330117073715,0.0028669950383397413
2738,Topic6,57.386656066779224,도시,898,0.907632269737884,0.0028445805162668966
8488,Topic6,26.505523062431752,출입구,43,0.9956951942128073,0.0027271487500220887
9648,Topic6,48.38074087867046,활성화,814,0.9009476312782083,0.0027270264235720884
3998,Topic6,38.897073448735256,보존,210,0.9703454149219255,0.0027074664393878928
8048,Topic6,83.63793031952267,진행,7842,0.6081046702863241,0.002700852940090375
2759,Topic6,33.96429877890341,도쿄,340,0.9410878861181093,0.002645710700205844
4797,Topic6,63.15084165881655,세계,3383,0.7324783276365588,0.002621316305791878
1985,Topic6,122.77646354112397,기자,27189,0.39501141884093394,0.0025724957201046757
8478,Topic7,366.97630984319125,출시,1907,0.9574671859679076,0.01295788251234616
8777,Topic7,224.4192379627948,테슬라,246,0.9989831060056685,0.010160251895576271
3346,Topic7,260.23522898413063,모델,1259,0.9609596998551588,0.009962368349229814
8111,Topic7,165.91400163989726,차량,1273,0.9340266646696413,0.006067435111317342
8935,Topic7,166.2123593994829,판매,1848,0.9032548926594905,0.005489513114526997
7610,Topic7,183.56667948876174,제품,2843,0.8670335689375658,0.00536510297073111
6574,Topic7,86.01201560541726,음료,162,0.9907348155279732,0.0053366874922371734
7042,Topic7,149.8220000791157,자동차,1018,0.94220510427129,0.005256363481215117
